URL,Description,character_count,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/527-mass-ave-boston-ma-02118-1vrrp96/1-a/pad,"JUST LISTED AND WON'T LAST, DON'T MISS OUT ON THIS STUNNING, COMPLETELY GUT RENOVATED 2 BEDROOM/1 BATHROOM, GARDEN LEVEL UNIT LOCATED IN BOSTON'S HIGHLY DESIRABLE SOUTH END NEIGHBORHOOD AVAILABLE FOR SEPTEMBER 1, 2023! FEATURES OF THIS BEAUTIFUL UNIT INCLUDE: - GORGEOUS FULLY RENOVATED EAT-IN KITCHEN WITH WHITE SHAKER CABINETS, GRANITE COUNTERTOPS, FULL-SIZE STAINLESS-STEEL APPLIANCES, DISHWASHER, DISPOSAL, AND BUILT-IN MICROWAVE! - GLEAMING HARDWOOD FLOORS THROUGHOUT! - BEAUTIFUL GUT-RENOVATED BATHROOM - TWO GENEROUSLY SIZED BEDROOMS - TONS OF NATURAL SUNLIGHT! - HEAT AND HOT WATER INCLUDED IN THE RENT - CAT FRIENDLY! - RECESSED LIGHTING - TONS OF CLOSET SPACE - MASSIVE LIVING AREA - A STONE'S THROW AWAY TO NORTHEASTERN UNIVERSITY - ON STREET PARKING WITH FREE PERMIT - YOUR OWN PRIVATE OUTDOOR SPACE EXCLUSIVE TO THIS UNIT!! AND MUCH MORE! LOCATED RIGHT AT CHESTER PARK IN CHESTER SQUARE ON MASS AVE, THIS AWESOME DEAL IS CONVENIENT TO ALL PUBLIC TRANSPORTATION AND SUBWAY LINES. EASILY JUMP ON ROUTE 90 (MASS PIKE)! LOCATED BY RESTAURANTS, GROCERY SHOPPING, BARS, AND SHOPS! JUST LISTED, THIS IS THE PLACE THAT YOU'VE BEEN WAITING FOR! THIS PROPERTY WILL NOT LAST! CALL FOR MORE DETAILS AND TO ARRANGE AN IN PERSON SHOWING! DON'T MISS OUT ON ALL THAT BOSTON'S HISTORICAL SOUTH AND HAS TO OFFER! VIRTUAL TOUR AVAILABLE, INQUIRE FOR LINK.",,"$4,000 ",2,1,900
https://www.hotpads.com/206-norwell-st-boston-ma-02124-usc9ag/2/pad,Newly renovated 3 bedroom 1 bath rental on the second floor of a classic Boston Triple Decker. Walking distance to the commuter rail to downtown Boston. Brand new park : WOW family park coming 2024. Available now.,,"$3,000 ",3,1,
https://www.hotpads.com/12-kilby-st-somerville-ma-02143-tua41r/1r/pad,"Great Union Sq location! 3 Bedroom near new Green Line - Avail 9/1 Enjoy all that Union Square has to offer with this well appointed 3 Bedroom, 1 Bathroom apartment, close to the new Green Line extension. It features nicely-sized bedrooms, a large living room, eat-in-kitchen, refurbished floors, granite countertops, garbage disposal, dishwasher and stainless appliances. Coin-op laundry in the basement. Parking may be available for rent. 3D walkthrough available. JUST WHAT YOU ARE LOOKING FOR Broker Fee applies one month's rent upon approval",,"$2,900 ",3,1,925
https://www.hotpads.com/16-alberta-ter-cambridge-ma-02140-1j4v7ex/2/pad,"Great Deal 2BD just minutes from Davis Sq. Available 9/1 or sooner! This charming apartment features hardwood floors, large windows for natural light, an open concept dining room/kitchen with dishwasher and peninsula, large living area, good sized bedrooms, and laundry in the building Pet Friendly $75/dog, no Pitbulls, dogs over 70lbs Available 9/1 or sooner!!",,"$2,650 ",2,1,9999
https://www.hotpads.com/97-chester-st-allston-ma-02134-skgxg5/4f/pad,(RLNE8156516),,"$2,150 ",Studio,1,
https://www.hotpads.com/252-w-newton-st-boston-ma-02115-1pfz38f/2-id410/pad-corporate-housing,"We offer custom pricing for any duration. Rates may vary upon exact move in and move out dates. The rate for this home starts at $5,610* / mo. Please visit our website and enter your dates of stay to see up-to-date pricing for your specific booking. *Price quoted is: (1) based on moving in the first day the unit becomes available, (2) applicable only if billed upfront; can be higher if billed in multiple payments, (3) exclusive of any taxes or utilities. Feel at home wherever you choose to live with Blueground. You'll love this stylish Back Bay furnished two-bedroom apartment with its modern decor, fully equipped kitchen, and cheery living room with great views. Ideally located, you're close to all the best that Boston has to offer! (ID #BOS410) Designed with you in mind Thoughtfully designed with bespoke finishes, modern furnishings, and a fully-equipped kitchen, you'll enjoy that ""I'm home"" feeling with this Blueground apartment. Whether you're lounging in your charming living room streaming the latest and greatest entertainment on the smart TV or premium wireless speaker, or getting some well-earned rest on the superior quality mattress with luxury linens, you'll fall in love with everything this Back Bay apartment has to offer. This apartment also offers in-floor laundry. Sleeping Arrangements - Queen Bed, 63in/160cm - Queen Bed, 63in/160cm Amenities Building amenities unique to this two-bedroom include an on-site: - Dryer on floor - Elevator - Gym - Swimming pool - Washing machine on floor - Lounge - Pets allowed Arrival and ongoing support The entire apartment is yours to enjoy! You'll either be personally greeted by a Blueground team member or given self check-in instructions. Throughout your stay, you'll have access to our Client Experience team through the Blueground App. You can schedule additional cleanings, submit maintenance requests, and view our neighborhood recommendations with just a few taps. We'll share all details upon confirmation of your stay. Ideally Located This furnished apartment is situated in Back Bay in the heart of Boston, proximate to Charles River, Public Garden, and Boston Common. The neighborhood stands out through the combination of options it offers. Housing many of the cities most well-known office towers, it also offers a wide variety of shopping and dining options. During weekends, established professionals and graduate students, living in the area, head to Newbury Street for upscale shopping and a stroll along the Commonwealth Avenue Mall. The neighborhood is ideal for active, outdoor lovers, as it is only minutes away from the Esplanade and offers ample green space for jogging and biking. North and South Stations are easily accessible by car and public transit, as is the financial district. Other things to note Building amenities may have an extra cost. This Blueground apartment has flexible lease options, allowing you to book it for one month, a year, or more. Pets are welcome, though weight limits and breed restrictions apply and may incur fees.",,"$5,980 ",2,2,1250
https://www.hotpads.com/112-brainerd-rd-boston-ma-02134-sm0a7p/pad,"Bright, Spacious, Student Friendly, Cat Friendly, 1st floor, 2BR/1BA steps from the Allston St T! This unit features an open floor plan, hardwood floors throughout, high ceilings, and lots of natural light, living/dining room, one large and one medium bedroom, a modern bath, a modern, fully applianced, eat-in kitchen with granite counters, dishwasher, disposal, and ample storage, laundry on site and heat/hw included! (RLNE7343607)",,"$2,780 ",2,1,
https://www.hotpads.com/177-harvard-st-cambridge-ma-02139-skg70p/1/pad,,,"$2,900 ",1,1,1200
https://www.hotpads.com/458-beacon-st-boston-ma-02115-skjuwm/6/pad,"A truly rare find! Watch your next July 4th fireworks from your home! This beautiful top floor penthouse sitting directly across MIT Great Dome, has breathtaking views of both the Charles River and the City! Full access to the unit private roof deck and the common roof deck, 2 bedrooms, 2 baths and an interior loft, hardwood floors, granite countertops, balcony, one single parking space, central air, direct elevator access, in unit laundry. Heat and hot water included in rent. Furniture can be included for the tenant if needed. 1 year lease. Available 9/1/2023.",,"$7,500 ",2,2,1252
https://www.hotpads.com/36-clarence-st-everett-ma-02149-1j4wt96/1/pad,"Welcome to 36 Clarence Street!! Nicely renovated 2 bedroom unit on the first floor of a multi-family home located in Everett. Unit features a beautiful living room and dining room along with two good sized bedrooms. This unit boasts a gorgeous new kitchen with top of the line stainless steel appliances, beautiful counter-tops, cabinets and backsplash. Along with central ac. All applicants must provide strong credit references and proof of income. Please call or text Kevin for all showings.",,"$2,500 ",2,1,1100
https://www.hotpads.com/542-e-8th-st-boston-ma-02127-sw20yh/3/pad,"Water views, Central Air, & Stunning renovations on this floor through 3 bed + office 1.5 bath apartment. 3 Large bedrooms, 1 cozy office, big windows, gleaming hardwood floors, & recessed lighting throughout. Laundry in unit. New stainless steel appliances, granite countertops, cherry cabinets. Waterviews from one of the bedrooms. Nice balcony off the rear. Public transportation is right out front of the building. Just minutes to the beach, park, shops, stores, bars, & restaurants. Come join the good life here in South Boston. AVAILABLE 9/1/23 OUTDOOR AREA! FREE LAUNDRY!",,"$5,100 ",3,1.5,1145
https://www.hotpads.com/300-marlborough-st-boston-ma-02116-skemgk/1/pad,"Welcome to 300 Marlborough St, Unit 1, a charming studio apartment nestled in the heart of Boston's prestigious Back Bay neighborhood. With its prime location and inviting ambiance, this 450 square foot residence presents an ideal opportunity for those seeking an urban oasis. As you step inside, you'll be greeted by a thoughtfully designed living space that maximizes every square inch. The open layout seamlessly integrates the living, dining, and sleeping areas, creating a cozy yet functional environment. Natural light floods the apartment through large windows, accentuating the warm and welcoming atmosphere. The well-appointed kitchen features modern appliances and ample storage, perfect for preparing delicious meals or enjoying a quick bite. The bathroom offers convenience and comfort with bath tub and updated appliances. Located in the desirable Back Bay neighborhood, this apartment provides unparalleled access to all the amenities and attractions that Boston has to offer. Stroll along Newbury Street, renowned for its upscale shops, trendy boutiques, and eclectic dining options. Explore the nearby Public Garden and enjoy a leisurely picnic or a scenic boat ride on the iconic Swan Boats. Convenience is key, with multiple public transportation options, including nearby MBTA stations, allowing for easy commutes throughout the city and beyond. Embrace the vibrant city life while also relishing the tranquility of this peaceful residential street. In addition to its prime location, residents of 300 Marlborough St, Unit 1, enjoy access to a range of amenities, such as on-site laundry facilities and dedicated storage space, ensuring a comfortable and organized lifestyle. Don't miss your chance to own this delightful studio apartment in one of Boston's most sought-after neighborhoods. This charming space offers the perfect blend of style, convenience, and urban living. Schedule a viewing today and experience the allure of Back Bay living at its finest!",,"$2,500 ",Studio,1,450
https://www.hotpads.com/55-park-dr-boston-ma-02215-skeubm/1a/pad-for-sublet,"August is hot! Homes are selling fast. Book your stay asap! Queen bedroom in a 3 bedroom / 1 bathroom apartment! This Queen room in Fenway is available on a flexible 1-18 month lease. Monthly rent rate is determined by furnishing preference, move-in date and move-out date. Speak to a June representative for recommendations on the best stay duration for the lowest rate. Amenities of this home: Dishwasher, Furnished Common Areas, High-Speed Wi-Fi (Paid separately), Guarantors Allowed, 32-inch Flat-Screen TV, Dining area, Package room, Window AC (Common space), Street parking, Laundry in building (paid), Smart lock, Hardwood Flooring, Microwave, Oven, Refrigerator, also, this unit is conveniently located, several local parks, restaurants and bars are just minutes away. About June Homes: Welcome to the easiest rental experience of your life. Rent furnished or unfurnished apartments for 1 - 18 months, bypass hidden costs and broker fees and enjoy an easy move-in. As a resident, you'll have access to 24/7 support and monthly cleanings of the home's shared spaces. Sign up now to apply online for your next home with June. Kindly note that the minimum stay duration would be 31 days. Use this listing ID when speaking to June team: #236 A",,"$1,725 ",3,1,120
