URL,Beds,Baths,Description,fee?
https://www.hotpads.com/45-anderson-pl-boston-ma-02114-1v3saaf/1/pad,1,1,"address: 41 anderson st., #1-1, boston, ma 02113 (beacon hill) available 6/1/2023!! heat and hot water included in the rent!! right in the heart of beacon hill this beautiful apartment has everything that boston has to offer!! wont last long... first month's rent, security deposit, and broker fee are necessary to take this apartment off the market...must have good credit if this isn't exactly what you're looking for, reach out anyways!! i've got access to hundreds of other available spaces in and around the boston/somerville/cambridge areas with the same move-in date!! i look forward to hearing from you soon...",yes
https://www.hotpads.com/9-appleton-st-boston-ma-02116-skem07/504/pad,1,1,"amazing large one bedroom on appleton st! very high ceilings, gleaming hardwood floors, ceiling fan, newly remodeled kitchen. lots of big windows and lots of light! must see! conveniently located building in the heart of the city. near lots of restaurants, shops, and grocery stores. ask about other units available in the building. there may be studios, one and 2 bedrooms available. please confirm pet policy and which utilities are included in rent. please note, it's a very competitive market so you must act fast. landlord upfront costs vary from owner to owner. expect to pay one month rent for the broker fee. i have 12 years of experience renting, selling, buying, and property managing in the city. please do not hesitate to ask about other services.",yes
https://www.hotpads.com/23-boylston-st-boston-ma-02130-1pjy9sr/3/pad,1,1,"available october 1 - this unique 1 bedroom is situated in the stonybrook area of jamaica plain, just seconds from the orange line at stonybrook station, and all the great amenities of centre st. it features 3 levels of living space with the first floor consisting of an open concept living room/kitchen area, with separate bonus room for an office or pantry. the second floor includes a spacious bedroom with new ceiling fan, and a full bathroom. the lower level is semi-finished space that includes the private washer/dryer, and has a ton of storage space. there is a shared back yard and 1 off street parking spot included as well! this apartment has it all and at a great price, so don't hesitate to call/text/email rob for a showing. cheers! first, last, 1/2 security (negotiable), broker fee w/lease through 8/31/24",yes
https://www.hotpads.com/1160-boylston-st-boston-ma-02215-t7mss6/37/pad,1,1,available september 1st! 50 % off broker fee 1 bed 1 bath - great and spacious open layout - hardwood flooring - large bedroom with a ton of natural lighting - high ceilings - minutes away from the t and the boston nightlife tram: e northeastern university (0.51 mi) bus: 47 brookline ave @ the fenway (0.58 mi) bus: 39 huntington ave @ opera pl (0.50 mi) subway: orange line massachusetts avenue (0.63 mi) bus: 1 massachusetts ave @ newbury st (0.29 mi) bus: 55 ipswich st opp lansdowne st (0.04 mi) bus: 8 brookline ave @ newbury st (0.22 mi) bus: 57 kenmore (0.18 mi) rail: framingham/worcester line lansdowne (0.33 mi) tram: c kenmore (0.16 mi) tram: b kenmore (0.16 mi) - modern kitchen and bathroom,yes
https://www.hotpads.com/244-park-dr-boston-ma-02215-1svqx6a/38/pad,1,1,available september 1st! 50% off broker fee 1 bed 1 bath - open layout with tons of natural lighting - large bedrooms with plenty of closet space - hardwood flooring - laundry on site - modern kitchen and bathroom - high ceilings - great location for easy access to transportation bus: 101 clippership dr @ riverside towers (0.41 mi) bus: 95 mystic ave @ hancock st (0.24 mi) bus: 134 riverside ave @ maverick st (0.20 mi) bus: 96 medford sq @ city hall parking lot (0.47 mi) bus: 354 city hall mall @ salem st - medford city hall (0.51 mi),yes
https://www.hotpads.com/9-arizona-ter-arlington-ma-02474-tu9fnu/2/pad,1,1,"available september 1st. experience stylish living in this 2017 construction, 1st floor condo for rent, boasting an open concept kitchen/living/dining room floor plan, hardwood floors, stainless steel appliances and granite countertops. there is an a/c wall unit in the living room. the bedroom easily fits a queen sized bed, dresser, end table and has an en-suite bathroom. rent includes heat, hot water and one parking space. enjoy access to amenities such as an in-ground pool, landscaped lawn, outdoor bike parking, 2 laundry rooms, and guest parking. conveniently located just minutes from tufts university and on a bike/walk path along the mystic river to alewife station, enjoy an easy commute to the city. sorry no pets and no smoking. deposits are first, security and broker fee.",yes
https://www.hotpads.com/245-park-dr-boston-ma-02215-sks3h7/30/pad,1,1,available! 50 % off broker fee 1 bed 1 bath - spacious open layout with tons of natural lighting - large bedroom with high ceilings - modern kitchen and bathroom - heat and hot water included - great for students - cats allowed - laundry on site - beautiful location for being in the heart of boston! bus: 101 clippership dr @ riverside towers (0.41 mi) bus: 95 mystic ave @ hancock st (0.24 mi) bus: 134 riverside ave @ maverick st (0.20 mi) bus: 96 medford sq @ city hall parking lot (0.47 mi) bus: 354 city hall mall @ salem st - medford city hall (0.51 mi),yes
https://www.hotpads.com/20-radcliffe-rd-boston-ma-02134-skf5g9/503/pad,1,1,"conveniently located building in the heart of the city. near lots of restaurants, shops, and grocery stores. ask about other units available in the building. there may be studios, one and 2 bedrooms available. please confirm pet policy and which utilities are included in rent. please note, it's a very competitive market so you must act fast. landlord upfront costs vary from owner to owner. expect to pay one month rent for the broker fee. i have 12 years of experience renting, selling, buying, and property managing in the city. please do not hesitate to ask about other services.",yes
https://www.hotpads.com/31-brainerd-rd-allston-ma-02134-smnrbn/502/pad,1,1,"conveniently located building in the heart of the city. near lots of restaurants, shops, and grocery stores. ask about other units available in the building. there may be studios, one and 2 bedrooms available. please confirm pet policy and which utilities are included in rent. please note, it's a very competitive market so you must act fast. landlord upfront costs vary from owner to owner. expect to pay one month rent for the broker fee. i have 12 years of experience renting, selling, buying, and property managing in the city. please do not hesitate to ask about other services.",yes
https://www.hotpads.com/220-newbury-st-boston-ma-02116-sken5b/7/pad,1,1,"discover 220 newbury, #7, an inviting 1-bedroom, 1-bathroom apartment nestled in the sought-after back bay neighborhood of boston, ma 02116. this residence, available for rent from 09/01/2023, offers a delightful living experience. with 616 square feet of space, this unit boasts an array of features including cooperative compensation set at 50%, water, sewer, trash collection, and convenient laundry facilities within the building. enjoy the ease of living in a pet-friendly environment with common area laundry facilities and access to a variety of community amenities such as public transportation, shopping centers, parks, walk/jog trails, laundromats, bike paths, conservation areas, highways, and t-stations. move-in costs include the first month's rent, last month's rent, a security deposit of $3,000, and a key deposit of $100. a broker fee of $3,000 applies. transportation options are abundant, with access to the tram e prudential (0.29 mi) and various bus stops including the bus 39 ring rd @ boylston st (0.07 mi) and the orange line back bay subway (0.32 mi). secure this charming back bay apartment and enjoy city living with convenience and an array of amenities at your fingertips!",yes
https://www.hotpads.com/16-glenville-ave-boston-ma-02134-sm2rnq/b7/pad,1,1,"discover the comfort of 15 glenville ave., #b7, a modern 1-bedroom, 1-bathroom apartment nestled in the heart of allston, boston, ma 02134. available for rent starting 09/01/2023, this meticulously designed unit offers 550 square feet of living space and includes features like a breakfast bar, dishwasher, and recessed lighting. the rent encompasses garbage, heat, hot water, and water, providing a worry-free living experience. cats are welcome with a $50/month pet rent. parking is available for rent with an outdoor spot for $195 per month. set within an apartment complex, this unit offers ease of living with card-based laundry in the basement and a digital intercom system. this property is conveniently located one block from the bustling intersection of harvard ave. and commonwealth ave., offering easy access to public transportation via the ""b"" green line to boston university and downtown boston, as well as bus 66 to the longwood medical area and cambridge. enjoy the vibrant neighborhood with a walk score of 94 and nearby restaurants, shops, and nightlife. move-in costs include the first month's rent, last month's rent, and a security deposit of $2,495, with no application fee, move-in fee, or pet deposit. a key deposit of $100 and a broker fee of $2,495 apply. enjoy excellent transportation options including the tram b harvard avenue (0.07 mi) and the bus 66 harvard ave @ commonwealth ave (0.06 mi). secure this fantastic allston apartment and experience convenient city living with modern amenities and excellent connectivity! **reach out for virtual tour**",yes
